objective,p01rcy,p02rcy,p03rcy,p04rcy,totalspend,totaltrans,p05spend,p05trans,p06rcy,p07rcy,p08rcy,p11rcy,p12rcy,p13rcy,p15rcy,p16spend,p16rcy,p16tenure,p16trans,p17rcy,Spend,Noofproductspurchased,UserBuyFactor,Gender,unempml25,LogMstRcntPurchage,lgTransSpend,LonPar,Mostrecent1,Mostrecent2,Mostrecent3,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,Comp.6,Comp.7,Comp.8,Comp.9,Comp.10,Comp.11,Comp.12,Comp.13,Comp.14,Comp.15
1,0,0,1,0,966,46,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,5,4.0649351,2,1,-0.06713934,3.044522438,0.1234985,15,17,3,-70882.06503,10195.93767,-1372.193641,-6567.83893,3078.775693,-3441.314956,-1191.518579,-1355.669128,-1551.156979,104.1638253,820.524552,-8.272308422,36.19702339,-39.60741545,10.60055039
0,0,0,1,0,1008,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0044053,3,1,-0.004415032,3.419215887,0.1640391,3,0,0,-33387.99813,23215.19694,-1689.453657,-7503.709293,-59.86426101,-828.5857459,671.6536363,-120.6601647,-961.7519402,-77.57514507,430.5652202,-45.63882288,-8.746304862,-40.73953246,13.20136636
0,0,0,0,1,4856,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.012987,3,1,-0.013072068,5.02223443,0.1976191,15,4,0,-88202.04717,3390.601132,-10433.47315,-11840.34507,-3436.928463,-1537.658847,-945.6653151,184.7576227,135.1655893,497.7647644,261.3856235,-38.86427323,5.741916565,-9.477884139,6.724431322
1,0,0,1,1,4440,101,0.009569378,0.03960396,0,1,0,0,1,0,1,0.00956938,0.9391304,0.1212121,0.02,1,7,7,6.0608696,1,0,-0.062800938,3.783289139,0.1103501,7,17,7,-82205.79014,8670.302692,-6835.636828,-3871.278785,3526.732268,-2546.645212,1006.23324,91.99422061,-1385.925478,12.01376472,577.508804,6.968799955,-2.126652588,-12.24271802,0.054531904
1,0,0,0,1,4371,56,0,0,0,1,0,0,1,0,1,0,0,0,0,1,6,6,5.056277,2,1,-0.057922588,4.357395404,0.0853659,7,12,15,-63225.59617,9527.240326,-5061.145396,-6668.626368,4001.600112,275.1074078,-1633.437214,-564.5179043,-945.4703489,-157.4882224,47.48123935,-50.78593205,-12.0467884,-23.10133982,-0.183580054
0,0,0,0,0,1461,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.1052632,3,1,-0.111225682,5.340966263,0.1184089,12,0,0,-94024.63932,2475.357023,-7210.597789,-8461.090734,-7107.720566,-1951.267378,-1744.000613,-286.7728763,-893.6661322,-1272.505557,239.7526359,-77.32426848,39.9409956,-20.5718988,20.41295597
1,1,0,0,0,2203,21,0,0,0,1,0,0,1,0,1,0,0,0,0,1,5,5,4.0478261,2,1,-0.049007593,4.653052909,0.2368421,12,17,15,-49212.63909,34200.84443,-2604.349712,-8547.280966,-1835.876285,-2244.832571,1317.411813,284.4286781,-293.8050874,-338.6508067,891.1205835,-97.97895967,-8.762980109,2.955594795,19.43381478
0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5.293304825,0.140625,0,0,0,-88880.97368,10089.15458,-4194.330501,-9754.193486,2944.033705,265.386842,-1995.981261,402.5724042,248.0307327,-108.5601339,-201.5323128,-40.8229462,11.49350576,-26.85433799,10.86036837
1,0,0,0,0,5023,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,6.730023175,0.0646998,0,0,0,-82928.95538,11694.26514,-6822.77304,-8356.722693,5152.820616,-957.6722417,-467.5190822,72.75274444,378.832883,53.33954854,480.8974072,38.10250979,-2.151456025,-13.37675593,10.09469599
0,1,0,1,0,1708,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2.0521739,3,0,-0.053584232,4.307584158,0,1,3,15,-2.045604275,-0.61434871,0.069490533,3.178220073,8.238508993,5.044065599,17.20819874,-112.5222168,-321.7146275,10.03012356,-9.779148093,7.483211151,-1.342475915,1.214430299,16.03553074
0,0,0,0,0,458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,6.126869184,0.0706349,0,0,0,-109268.2235,3825.687358,-16730.0137,3729.048045,-2845.666794,1087.440668,1040.846681,925.8508987,-844.2449088,-1309.948753,-165.7200342,-10.25335523,24.1264461,-13.49273118,9.468155479
1,0,1,1,1,6221,116,0,0,0,1,1,1,1,0,1,0.0479103,0.9350649,0.1282051,0.017,1,10,10,9.0995671,2,0,-0.104879631,3.982095753,0.0277778,3,12,4,-80976.02406,12355.96463,-6508.937249,-11947.18524,4885.986384,883.7822228,-1015.710741,366.7425618,272.3760374,11.46309645,19.13290236,-67.30190312,3.530123251,-7.87391608,5.56160379
1,0,0,1,0,2024,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,2.1086956,1,1,-0.115069271,4.4347772,0.0204082,3,15,8,-115420.3172,11804.94478,2018.912631,-3363.777247,-4480.534031,80.96817764,-141.5005729,830.496794,-520.9290083,120.6626334,477.3290128,-40.76779578,22.97731853,-10.54378778,13.49784086
0,0,0,0,0,853,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4.957000078,0.0434414,0,0,0,-99662.47449,17312.36092,-504.0829483,-15295.08775,5668.64626,2272.82593,-308.894474,-3209.230517,552.5142924,37.05098918,436.1306996,188.8561932,-9.592032502,-14.95201202,2.197893835
1,0,0,0,0,3752,71,0,0,0,0,0,0,1,0,1,0.1056701,0.9350649,0.1273885,0.028,1,4,4,3.0822511,3,1,-0.085831455,3.967364433,0.1718368,15,17,16,-82981.8487,6391.160492,-2684.097181,-13233.07974,-291.3090615,-24.77700317,600.0512388,91.27363749,-835.7298838,-249.3438916,412.5554133,1.104948828,3.202447189,-18.30269368,12.90105464
0,0,1,1,0,496,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.012987,3,1,-0.013072068,4.597138014,0.159708,3,2,0,-85396.97126,6859.827701,-5895.206651,-6356.101694,2660.037068,-332.5943039,-201.0749891,-301.818959,-1079.119671,-148.9690076,469.3962538,-76.19867389,-11.86478604,-16.66945685,13.61755471
1,0,0,1,1,6415,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2.0692641,1,0,-0.071779715,3.978902534,0.0549355,3,15,4,-95786.17965,8277.86592,3236.018401,-12351.40825,4793.88906,1568.490211,-884.056618,-912.5316778,-8.230557755,398.4088647,-169.4519265,396.4341696,1.661270015,-16.62137438,3.500576166
1,0,0,0,0,3044,41,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.004329,1,1,-0.004338397,4.307355652,0.1515152,15,17,0,-66285.10796,5091.164287,-4517.545541,-7370.311057,671.3550171,-1630.577802,1247.080844,236.1820549,-818.3022208,180.6253287,518.7656014,-64.57254141,32.50555804,-25.92838265,11.11288631
0,0,0,0,0,6110,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6.925922583,0.055336,0,0,0,-76790.59851,8442.579471,-2196.590768,-11426.15232,-1541.330646,-2184.578797,696.124131,99.31918753,-553.6607681,-200.2927932,410.8797219,-101.0667431,3.973527718,-9.511696335,13.73413257
0,0,0,0,0,1141,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.1048035,3,1,-0.110712032,4.474710992,0.1339286,15,14,0,-39274.1339,26937.83864,-1843.822505,-5183.290975,3661.661824,-2467.97415,737.3812769,-351.7529686,74.17891875,311.8382079,677.6102513,-19.09708783,-10.35847833,-21.64897302,13.82355426
0,0,0,0,0,3207,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.0217391,3,1,-0.021978876,4.854215375,0.0706349,15,17,0,-142551.7522,21145.007,4650.624345,590.5932995,6199.923656,-5350.574292,709.7978646,398.4729327,13.52374121,73.15105135,-1516.788222,-66.53144964,-10.21763531,-28.595909,5.552518327
0,0,0,0,0,329,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4.697445462,0.102581,0,0,0,-102710.6106,12012.44577,-5420.636201,-7648.406021,7154.843932,-1210.293665,-418.5504726,-721.2111853,-488.1101636,532.3193439,44.55579416,-33.48923688,-25.40727692,-11.63372008,2.496927112
1,0,0,0,0,1039,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0131579,2,1,-0.013245232,4.866572449,0.0138889,15,0,0,-74521.82488,12199.24877,468.3646604,-6651.029883,1120.30569,175.6350223,-1007.704613,647.4433744,116.492999,-363.1508474,-299.7957537,-25.68381418,15.59819174,-15.23111238,-0.307835936
1,0,0,1,0,5947,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0173913,2,1,-0.017544305,6.05158484,0.1634615,3,0,0,-42608.97279,30240.53734,-7073.003704,-18244.13223,1695.444704,-3700.599653,87.11200387,-221.3388657,-502.5737707,140.3602018,-35.82506929,-62.53755955,-13.50418161,8.996890223,10.01390985
0,0,0,0,0,3999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5.728850251,0.0885025,0,0,0,-82735.55975,9293.94173,102.5854382,-7153.59732,682.7709296,-228.307609,548.615989,430.2742112,96.62918457,97.36792604,129.0702059,-44.95121503,3.415162725,-13.33339374,12.44798892
0,0,0,1,0,1783,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1.0960699,3,1,-0.101003245,5.288828041,0.0384615,3,8,0,-87744.94289,9955.151034,-6480.530519,-6646.963936,4196.900182,-3350.343794,-271.634152,469.2280696,-735.034446,313.0950037,663.0703408,-45.68040835,20.78545741,-14.51942063,9.47859126
0,1,0,0,0,1177,52,0,0,0,1,0,1,0,0,1,0,0,0,0,1,5,5,4.0606061,2,1,-0.062520399,3.119480389,0.1415095,15,17,1,-61579.43153,9105.232716,-5546.415012,-9771.456951,2139.190552,-1404.210841,-192.6213811,244.5226802,139.3270274,-233.5527137,693.9487501,-74.0687052,-1.26653455,-21.40447238,1.244806574
1,0,0,0,0,1469,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0043478,3,1,-0.004357279,3.795829615,0.1258803,12,0,0,-92713.18851,13570.92703,7017.306239,-6574.099599,2714.958234,-647.7231595,1350.78473,99.15428229,-1045.75921,589.617751,423.1896208,178.0574242,11.18592813,-25.75771671,18.78887798
0,0,0,0,0,3231,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6.288787497,0.092803,0,0,0,-100419.6903,15305.75362,-1887.962647,-25739.92927,-1344.770055,-3818.065827,53.54193987,-600.1285078,-1067.00415,-536.5714796,-203.1465953,-139.7026353,-20.51382313,7.797274211,2.803991458
1,1,0,0,0,8617,25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,4,3.012987,3,1,-0.013072068,5.84261645,0.09375,0,6,1,-51230.20241,35811.78032,4027.777897,-17576.70906,-927.9671137,-1283.936479,-361.2980634,168.2615659,-112.7781853,-789.2200805,461.1177675,-70.65771063,-0.054822558,4.754443138,12.96311297
1,0,0,1,0,3136,42,0.06521739,0.1428571,0,0,1,0,0,0,1,0,0,0,0,1,4,4,3.0304348,2,1,-0.030907555,4.313033763,0.2086895,15,17,3,-38582.97916,26779.09694,-10670.77753,-4839.461097,2113.158843,-1458.577051,1683.090458,-3566.447161,-1736.695393,-419.9468892,507.3108415,-81.6697697,-41.13335001,-28.24505856,29.91396762
0,0,0,1,0,9413,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,2.025974,3,1,-0.026317282,5.854010126,0.1136364,15,3,8,-33853.93532,23352.61163,-4194.860753,-2554.819757,-497.5486812,-218.8998365,1481.689758,577.9554518,-33.34569239,-388.8810166,-24.32468465,-18.55845421,0.197331166,-21.19236364,18.73990295
0,1,0,1,0,2114,61,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,3.021645,3,1,-0.021882689,3.545463302,0.12,3,12,1,-77254.96278,12349.5568,-4660.126438,-7377.915389,690.4670397,-806.6226034,150.0371976,-300.2380144,-445.466365,-126.7023021,321.1144401,-23.5915606,3.023439829,-17.79117578,5.78706914
1,1,0,0,0,4979,15,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,4,3.0779221,2,1,-0.081125569,5.804934146,0.0822259,15,17,1,-166889.613,17516.26798,-11010.30642,-1853.451108,-2262.433548,-2373.814921,-10.89144447,657.678453,297.9245811,-95.52232589,896.2338868,-21.51409473,4.455842474,-15.55944209,7.119731813
0,0,0,0,0,540,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5.192956851,0.0625,0,0,0,-51848.41594,35747.6006,536.9436511,-10391.96352,2936.760778,-105.6512919,-1280.696459,-672.8429023,-6.034484047,-389.1001976,308.1480097,-87.43941819,7.09337582,-23.28578935,7.288918683
0,0,0,0,0,1674,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6.03667689,0.0205479,0,0,0,-129786.4033,15654.66042,-7762.258189,-1297.548468,8155.673592,263.3060512,-124.6677764,76.02867019,-587.5667409,645.9628689,60.72693949,90.12578868,9.682742289,-26.89947691,12.34772064
1,1,0,0,0,8355,21,0,0,1,0,0,0,1,0,1,0,0,0,0,1,5,5,4.0565217,2,0,-0.058181914,5.986093003,0.03125,6,17,6,-53477.10895,38132.08415,-7473.399621,-15061.8195,-12653.67448,1761.519874,1097.958436,2.205297574,-796.2505021,584.5133965,286.1990168,-44.34240745,-4.495865462,19.59354132,-8.71048262
1,0,0,1,0,2332,42,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,4,3.0608696,2,1,-0.062800938,4.016811929,0.1128365,12,17,15,-69684.25063,4519.439823,-10072.66864,-13940.67308,-1208.444095,-2055.394775,971.4945761,427.4682034,39.43567036,-400.7195379,846.737624,-48.58725667,50.26425871,-6.035160437,6.748050397
1,0,1,0,0,2963,16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,4,3.0956522,1,0,-0.100541258,5.221368825,0.0784615,6,12,15,-93564.15954,7223.786381,-13510.42861,-15981.38273,-113.2256392,-4238.676976,601.8606532,274.0131459,-644.6547873,-117.7292887,-176.3029583,-62.44861608,-1.383785769,-4.722043266,0.625555642
0,0,1,0,0,2471,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0043478,3,1,-0.004357279,5.732936664,0.1382979,2,0,0,-68413.45867,-132.6151578,-12752.22338,-5696.64611,725.8779717,-1241.458395,-295.129357,-160.2086068,-239.0242815,-645.1446914,102.4472563,-18.14037203,-9.609576452,-26.6490777,8.421091794
1,0,0,1,0,4996,34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,4,3.0086957,1,1,-0.008733728,4.990032347,0.1681818,6,17,6,-92204.84176,11384.55987,-6610.022781,-16808.73302,-23159.27151,1866.736859,-2654.706444,-238.1102652,-722.5497695,1551.017132,373.0324643,-79.82751055,17.28288716,-38.08975999,5.556043653
0,0,0,0,0,2023,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5.820577368,0.164557,0,0,0,-70406.95559,714.4796815,4360.187926,-6765.989776,-14.72350723,713.3435981,287.1913842,330.2917778,191.7156584,-231.8563901,445.7597587,34.67096761,9.896765936,-44.68246665,1.464369767
0,0,0,0,0,2719,16,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,3,2.017316,1,1,-0.017467675,5.135430722,0.2037037,15,6,0,-86132.82835,8945.93965,-6715.455627,-13574.65667,772.1431151,-534.7232858,808.7626914,635.7474313,49.99372457,-593.1471064,331.5255701,-30.36722555,7.262165103,-11.08127893,0.596645803
1,0,0,0,0,13099,34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,3,2.008658,2,1,-0.008695698,5.953930646,0.1269841,15,17,6,-84900.15775,60489.86122,-8031.767539,-34027.05269,-9065.24998,-168.09,-2002.423193,-595.5983159,-864.2528191,2313.873431,775.7481719,-50.73274623,-3.12175936,9.735689579,7.899891362
1,0,0,1,0,2883,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.0217391,2,1,-0.021978876,4.440226173,0.2727273,3,17,15,-59917.85081,3287.824345,-6278.024747,-10253.3161,-1160.104311,-590.7300041,184.0864901,-1421.31382,-439.2748111,-704.5042495,685.2530535,-111.400795,-46.38339284,-31.37427202,-12.27029593
0,0,0,1,0,2629,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.0304348,3,1,-0.030907555,4.3479983,0.1233108,15,17,3,-62730.4254,5819.972619,3357.585208,-4380.1322,2877.291943,-176.8675879,-381.1085811,46.15714694,59.43375897,47.42854048,405.2760486,-29.46939095,5.356111751,-34.80279245,19.88981542
1,0,0,1,0,1298,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0305677,2,0,-0.031044637,3.642219373,0.1654568,3,15,0,-89252.94602,14385.37145,1993.992299,-16703.67364,4211.83213,1524.119972,-1174.539785,374.0470112,231.1587599,-214.8503432,293.9584391,-46.63638603,10.05896418,-17.95569909,2.251141783
1,0,0,1,0,5755,66,0,0,0,1,0,0,1,1,1,0,0,0,0,1,6,6,5.0649351,3,1,-0.06713934,4.468169579,0.1129765,3,17,3,-71999.51383,14791.15654,-1478.925279,-14546.39888,1867.376282,-829.3739657,30.467186,-169.166675,-451.0770048,-59.89020438,490.5260793,-20.67537021,-5.603102829,-13.74726014,18.02133084
0,0,0,0,0,4382,51,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4,4,3.012987,2,1,-0.013072068,4.453434887,0.0706349,15,7,6,-109268.2235,3825.687358,-16730.0137,3729.048045,-2845.666794,1087.440668,1040.846681,925.8508987,-844.2449088,-1309.948753,-165.7200342,-10.25335523,24.1264461,-13.49273118,9.468155479
1,0,0,0,0,3182,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.0087336,2,1,-0.008771961,4.846389384,0.0408333,15,17,0,-91952.64952,13962.48076,1680.075965,-5162.337212,-170.9672812,-3987.549519,699.4069696,-1933.867459,-264.5268943,61.04922806,-22.11475445,-11.9263715,-32.66033372,-13.58973692,9.104621963
0,0,0,0,0,1237,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0219298,2,1,-0.022173832,4.923219795,0.1006307,15,0,0,-73186.18709,10686.70397,-6997.370496,-5264.316383,2600.392768,-298.0775666,1150.022299,-1175.517804,-727.048792,-126.4125814,146.0242816,-104.3298972,-9.229788416,-19.32248903,1.632716673
1,0,0,1,0,1766,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.004329,1,0,-0.004338397,4.385429928,0.0416667,3,0,0,-1.532546747,-0.314334065,0.160894116,1.998333874,4.996086625,4.17584775,16.32412688,-90.1077206,-183.2458569,5.43912358,-6.610836964,4.091323574,-1.939422026,10.16860883,-5.243287591
0,0,0,0,0,766,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0043478,3,1,-0.004357279,5.254887809,0.0739247,15,0,0,-113108.5089,13283.03534,16445.17535,-5600.492804,-1128.232693,-2745.318508,566.1045933,-185.4004337,-451.5058141,929.7136407,474.9228463,75.538893,2.34288657,-28.02720678,0.618945013
1,0,0,0,0,1353,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.418320159,0.0549451,0,0,0,-49079.24462,33515.95024,-4530.74473,-1765.219233,4045.382193,-1336.172234,-443.1792447,-1552.431122,-185.6721585,127.3616342,23.78763792,-117.4017008,317.5174386,-10.30837372,-6.494690783
0,0,0,1,0,1412,21,0.02255639,0.2857143,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1.0393013,3,1,-0.040094447,4.20823998,0.0874384,3,7,0,-31348.49761,21964.02747,-10575.88982,-6740.685079,2112.759463,-624.806803,183.1396579,-1271.874595,-567.3970363,-278.5150295,679.9430859,53.66954481,-2.041408399,-34.43307797,2.216107331
0,0,0,0,0,1434,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.0217391,3,1,-0.021978876,4.272490748,0.0518888,15,17,0,-113164.5816,20057.9549,-3061.162778,-13624.32239,5479.439731,16.24126258,-565.4592195,499.3936391,394.0718194,487.2042101,119.7016862,-1.090675816,8.160068797,-14.86212826,9.410206531
0,0,0,1,0,3841,45,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5,5,4.012987,2,0,-0.013072068,4.446825539,0.0884615,11,17,11,-84036.50081,8452.259565,-2783.007051,-8109.829558,35.39487164,-1858.944812,1075.494841,233.7112836,-81.27677345,247.2834981,346.5306157,19.64323888,0.236634387,-20.81734716,-2.048900929
1,0,0,1,0,8001,42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,2.0086957,2,1,-0.008733728,5.249652195,0.1186275,6,15,3,-79133.67928,11219.74865,-4967.473484,-12673.58017,1278.436827,-1044.886997,692.367658,235.9553556,-506.74491,-43.8462469,815.9178512,-95.28326001,39.49919736,-1.227372438,7.65714636
0,0,0,0,0,3418,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6.345051394,0.0830786,0,0,0,-102522.4652,7169.466894,-7159.8024,-6125.316062,990.7556686,-1450.340537,-46.29672302,-82.6112752,-275.316789,-110.5642699,679.5840232,-137.9031619,-14.47251732,-9.748180429,8.732493685
1,1,0,0,0,1904,34,0,0,0,1,0,0,1,0,1,0,0,0,0,1,5,5,4.0869565,2,1,-0.090971754,4.025351691,0.1760113,12,15,7,-99457.89049,11663.13892,-2574.170327,-16646.76002,2434.001525,-1845.476316,-920.4811585,-507.37636,-1177.013089,-384.053302,479.9740059,26.65699621,-5.002330814,-14.08043026,9.126232596
0,0,0,0,0,1494,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0614035,2,0,-0.063369605,5.363302217,0.0825418,15,0,0,-169386.7572,9854.775715,1430.927339,-1477.168705,-2877.617124,-1323.33968,877.4766635,-410.3687623,229.6174047,423.6774237,531.8464341,0.269966948,-20.45484199,-18.03935261,8.851619632
1,0,0,1,0,3737,40,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.0131004,1,1,-0.013186967,4.537158975,0.0208333,15,17,3,-42584.94033,29231.40533,-1107.416813,-2817.14853,-791.8725202,860.7044903,62.68373666,16.62991211,-586.5422852,-286.6634817,573.7534233,-36.74048227,17.57160564,-14.16518939,15.93546717
0,0,0,0,0,280,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4.536177315,0.0715909,0,0,0,-65915.39829,12301.48879,3298.963411,-7058.144269,4378.574506,694.9412844,-1961.633789,140.6395671,227.4135136,-558.518603,415.4244938,-36.43550072,5.858228808,-37.07221208,4.98966227
1,1,0,0,0,1301,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0482456,2,1,-0.049448261,4.973663901,0.12,1,0,0,-77254.96278,12349.5568,-4660.126438,-7377.915389,690.4670397,-806.6226034,150.0371976,-300.2380144,-445.466365,-126.7023021,321.1144401,-23.5915606,3.023439829,-17.79117578,5.78706914
0,0,0,0,0,1259,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.061674,3,1,-0.063657842,5.192162885,0.1343583,12,0,0,-82674.57456,9218.535927,-2568.090936,-5712.556732,2021.933762,-3658.017259,884.7045666,-191.0573906,-831.2434684,575.2642517,184.9638058,-12.39625987,-10.25580854,-28.86266821,6.871376979
0,0,0,0,0,899,13,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,3,2.0130435,3,1,-0.013129313,4.236333677,0.1081396,12,17,15,-106926.208,13045.69438,-6822.11113,-15100.20677,6263.85757,1663.250388,-1512.150975,-1144.975789,-297.4472167,-50.97303244,353.322112,-56.13817875,-32.03353473,-21.93466626,14.80527791
1,0,0,1,0,502,38,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.0217391,2,1,-0.021978876,2.58101396,0.1600285,3,15,0,-90654.40881,6453.488688,-5363.091823,-6468.593412,218.1749848,-484.5188232,-1675.403655,343.9999905,69.30172433,-141.8709802,279.9369752,-21.49579936,12.41139454,-29.03721624,4.960038516
0,0,0,0,0,1444,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5.48341285,0.0596491,0,0,0,-132408.1939,5298.392595,-2077.264447,1499.615058,-7518.383151,-1723.47226,-6913.36424,-2500.843646,-272.7569618,-322.6394307,1099.375544,123.3121072,1.122013853,-11.68176235,4.20586618
1,0,0,0,0,1783,39,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,3,2.0649351,3,0,-0.06713934,3.822490972,0.1666667,15,17,7,-59422.05572,41013.54398,-9472.30486,-7361.460444,3498.424768,265.683896,-589.3351321,-1191.326292,-3309.404303,-716.6047076,583.0073235,-64.47867053,-0.869670236,-23.29749115,-0.163700654
1,0,0,0,0,5654,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6.848359069,0.0838236,0,0,0,-70580.43956,8506.883331,-9299.930399,-15204.93677,3567.435234,-599.7297494,-3077.387649,-203.0049384,-5.37149132,-360.1099212,518.8747148,-20.12700779,3.71122513,6.840007782,2.708699107
0,0,0,1,0,845,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0175439,3,1,-0.017699618,4.436751534,0.1302178,3,0,0,-88136.37273,10749.83334,-5952.853095,-6370.92656,-907.7957018,245.3991144,643.7973813,752.4033016,131.329958,-515.255506,579.1414891,40.27954575,14.32830208,-12.62229676,8.82103471
0,0,0,0,0,759,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4.840242308,0.1150574,0,0,0,-39779.13116,27462.07718,-4590.778217,-4279.106034,-65.62333373,453.7752666,959.1560854,-106.9745721,-488.248897,-317.4306199,486.5392151,-66.36488787,24.37886706,-12.34200569,10.72504012
1,1,0,0,0,2514,28,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,4,3.0434783,1,1,-0.044451803,4.497425879,0.1395433,1,17,1,-57682.16154,2398.871767,-5736.744035,-8741.36717,1118.766511,-358.1048083,-296.2668687,-136.2060784,-1240.400122,-126.3981074,295.9770232,-31.82103144,10.53568934,-23.14174135,5.674563026
0,0,0,0,0,1054,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5.16858826,0.1379493,0,0,0,-129720.0089,19750.48589,-204.58668,-13943.28446,2826.828326,-5050.733477,256.4939993,100.51525,-209.3322016,450.7721028,-621.169141,-5.050021957,-4.073733502,-7.75034291,2.615117464
0,1,0,0,0,675,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0043478,3,1,-0.004357279,4.905274778,0.0714514,1,0,0,-103637.4649,10406.26638,2988.691775,-11347.00282,-5244.507101,-11161.58435,-562.7478274,-606.885651,-97.97326746,-2212.145442,-2949.741773,-37.88954782,-24.25119829,-16.18050365,9.620594493
0,0,0,1,0,3270,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0995671,3,0,-0.104879631,5.202173506,0.162289,3,15,0,-46041.47837,31889.9973,-10449.97158,-5155.500311,2317.627207,-1315.63461,219.0424021,-243.6495056,-637.7621157,-196.3636607,1076.146828,-23.55671579,-16.62722887,-27.94638714,-4.863604125
1,0,0,0,0,1128,23,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,3,2.008658,2,0,-0.008695698,3.892707216,0.0531915,15,17,12,-73802.99048,4494.260275,-8416.002188,-1434.62505,3892.263834,-1041.792519,-1617.327723,-131.3949764,198.9827981,26.93773161,294.6503941,14.05651109,-3.596340709,-26.9551076,3.975538665
