objective,p01rcy,p02rcy,p03rcy,p04rcy,p06rcy,p07rcy,p08rcy,p09rcy,p11rcy,p12rcy,p13rcy,p14rcy,p15rcy,p16rcy,p17rcy,totalspend,p05spend,p05trans,p09tenure,p14tenure,p16spend,p16tenure,p16trans,totaltrans,acffempar       ,acfhuswife      ,acflonepar      ,acftotmar       ,acfwchcom       ,afem40to44      ,afp1child       ,afp2child       ,ahh2fam         ,ahh6ppers       ,amtenglish      ,amtfrench       ,amtmultlin      ,amtnengnon      ,amtsingres      ,amtspanish      ,amttagalog      ,anfamrel        ,bcwmpaid        ,bdw46to60       ,bdw86to91       ,bdwmaint        ,bdwmajor        ,bdwminor        ,bdwperroom      ,betbritish      ,betenglish      ,betfrench       ,betmulti        ,betsingle       ,bfi20to35       ,bfi50plus       ,bfiinca         ,bfiincm         ,bfiu20          ,bfps            ,bfpshealth      ,bfpshuman       ,bfsllabf        ,bfslonepar      ,bfslplabf       ,bfsmlabf        ,bhi20to35       ,bhi50plus       ,bhiinca         ,bhiincm         ,bhiincs         ,bhiu20          ,bhlenglish      ,bhlfrench       ,bhlnonoff       ,bimprovres      ,bimuk           ,bincgovp        ,bineflow        ,bineflowp       ,binf30plus      ,binf7to15       ,binfinca        ,binfincm        ,binfincs        ,binhhlow        ,binhhlowp       ,binm15to30      ,binm30plus      ,binm7to15       ,binmfemina      ,binminca        ,binmincm        ,binmincs        ,bknenglish      ,bknfren         ,blfmaempl       ,blfmaunemr      ,blfmtempl       ,blfmtunemp      ,blfmtunemr      ,blftaempl       ,blfttempl       ,blfttunemr      ,bmoy1intep      ,bmoy5intep      ,bmoy5intrn      ,bmoy5mov        ,bmoy5non        ,bmps            ,bmpscomm        ,bmpseng         ,bmpshealth      ,bmpssocial      ,bndtallind      ,bndtbusser      ,bndtgovser      ,bocffabric      ,bocfmanage      ,bocfteach       ,bocmmanage      ,bocmscieng      ,bpwmcsd         ,bpwmpop         ,bpwmusual       ,brlanglic       ,brlcathol       ,brlprotest      ,brlrcathol      ,brlunited       ,bsl9to13nc      ,bslg9           ,bslnunivc       ,bslunivdeg      ,bslunivnc       ,bslunivnd       ,gender1         ,first month     ,lowincome       ,highincome      ,gender2         ,productcount    ,productcount6   ,tenure          ,tf100           ,tf101           ,tf102           ,tf103           ,tf107           ,tf108           ,tf122           ,tf124           ,tf128           ,tf129           ,tf27            ,tf28            ,tf29            ,tf31            ,tf32            ,tf33            ,tf34            ,tf35            ,tf36            ,tf37            ,tf38            ,tf39            ,tf42            ,tf46            ,tf47            ,tf49            ,tf50            ,tf51            ,tf52            ,tf55            ,tf56            ,tf57            ,tf58            ,tf62            ,tf65            ,tf68            ,tf70            ,tf71            ,tf72            ,tf73            ,tf74            ,tf75            ,tf76            ,tf77            ,tf80            ,tf88            ,tf89            ,tf90            ,tf91            ,tf92            ,tf93            ,tf94            ,tf95            ,tf96            ,tf99            ,gender3         
0,0,0,0.995671,0,0,0,0.991342,0,0,0,0,0,0.995671,0,0.995671,3412,0,0,0,0,0,0,0,98,0.12,0.8,0.16,0.68,0.04,0.07058824,0.12,0.04,0,0,0.8235294,0.02352941,0.02352941,0.02352941,0.9764706,0,0,0.04761905,0.3800475,0,0,0.9148936,0,0.06382979,0.3,0.1425178,0.08313539,0.03562946,0.4394299,0.5106888,0.1153846,0.8076923,85152,77903,0,0.3800475,0.03562946,0.05938242,0.1153846,0.1153846,0.1153846,0.8846154,0.1304348,0.6304348,71341,62109,5533,0,0.9382423,0.02375297,0,0.344418,0,1.4,0,0,0.2850356,0.02375297,37605,30184,4049,0.07407407,0.5,0,0.344418,0.02375297,50047,50923,46244,3509,0.760095,0,0.3800475,0,0.4038005,0,0,0.8313539,0.8788599,2.6,0.02375297,0.07125891,0.1543943,0.6294537,0.3087886,0.3087886,0.03562946,0.07125891,0,0.03562946,0.8907363,0.1781473,0.09501188,0,0.08313539,0.05938242,0.05938242,0.1306413,0.4038005,0.4038005,0.4038005,0.05938242,0.2969121,0.3206651,0.2969121,0.1187648,0.04750594,0,0.1662708,0.4513064,0.04750594,0.09501188,0,49,0,0,1,8,5,211,0.1515152,0.06060606,0.8787879,0,0.1818182,4.678788,0.1818182,0.5454546,0.03030303,25,1,0.1818182,0.1212121,0.1212121,0.1212121,0.1818182,0.09090909,0,0,42,48,37,0.4545455,0.1818182,0.09090909,0.3333333,0.09090909,0.03030303,0.06060606,0.03030303,0.6363636,0.2727273,0.3636364,0.3030303,0.06060606,580,0.2424242,0.1212121,0.1212121,0.7878788,0.2727273,0.4848485,0.1515152,0.06060606,0,2.439394,1.821212,0.6151515,0.5454546,0.2121212,0.3333333,839,455,384,0.3030303,0
1,0,0,0.995671,0,0,0,0,0,0.991342,0.943723,0,0,0.995671,0,0.995671,939,0,0,0,0,0,0,0,49,0.1,0.88,0.12,0.79,0.03,0.04,0.06,0.03,0.01,0.03,0.77,0.08,0.03,0.02,0.97,0,0,0.03,0.27,0.15,0.18,0.71,0.06,0.22,0.42,0.23,0.16,0.08,0.38,0.61,0.15,0.46,51909,47206,0.11,0.15,0.03,0.01,0.09,0.12,0.08,0.75,0.17,0.44,50940,45517,3663,0.17,0.85,0.07,0.06,0.61,0.04,9.82,0.1,9.7,0.07,0.09,17808,14910,1622,0.43,11.7,0.09,0.17,0.05,33646,32514,29134,2886,0.83,0.03,0.23,7.07,0.28,0.02,8.18,0.42,0.5,8.61,0.02,0.06,0.2,0.49,0.43,0.17,0.03,0.01,0.01,0.01,0.54,0.03,0.04,0,0.03,0.02,0.05,0.02,0.15,0.28,0.25,0.1,0.32,0.44,0.32,0.15,0.19,0.07,0.14,0.11,0.05,0.09,1,49,0,0,0,5,4,212,0.05,0.02,0.79,0.05,0.14,3.96,0.09,0.32,0,16,0.98,0.36,0.18,0.11,0.07,0.06,0.02,0.01,0,28,35,19,0.33,0.26,0.12,0.13,0.16,0.08,0.08,0.08,0.46,0.22,0.23,0.22,0.03,778,0.1,0.05,0.04,0.46,0.22,0.23,0.05,0.02,0,1.32,1.02,0.31,0.29,0.17,0.12,893,604,288,0.16,0
0,0,0,0.9956522,0,0,0,0,0,0,0,0,0,0,0,0,759,0,0,0,0,0,0,0,33,0.1153846,0.8846154,0.1153846,0.8076923,0,0.04878049,0.07692308,0.07692308,0,0,0.8414634,0.01219512,0.03658536,0.02439024,0.9756098,0,0,0.01219512,0.2317073,0.3928571,0,0.5357143,0.1428571,0.3214286,0.4,0.1951219,0.07317073,0.03658536,0.5487805,0.4756097,0.1153846,0.6153846,69584,58095,0,0.2195122,0.07317073,0,0.1153846,0.1538462,0.07692308,0.8076923,0.1071429,0.6785714,70342,58703,6522,0,0.9390244,0,0.06097561,0.6341463,0.03658536,6.2,0,0,0.1219512,0.06097561,23535,20495,2982,0,0,0.04878049,0.2439024,0.03658536,0,40466,40557,4798,0.8536586,0,0.2439024,0,0.2560976,0.02439024,8.7,0.4390244,0.5243902,4.3,0.09756097,0.1585366,0.2195122,0.4390244,0.5243902,0.2439024,0.04878049,0.03658536,0.02439024,0,0.5609756,0.07317073,0.04878049,0.02439024,0.03658536,0.02439024,0.07317073,0.02439024,0.2073171,0.2560976,0.2195122,0.03658536,0.1341463,0.3780488,0.08536585,0.1341463,0.07317073,0,0.1097561,0.2682927,0.1341463,0.2317073,0,49,0,0,0,3,3,212,0.06896552,0.03448276,0.862069,0.03448276,0.2068966,4.475862,0.137931,0.4482759,0,0,1,0.3103448,0.1034483,0.137931,0.1034483,0.1034483,0.06896552,0,0,33,43,24,0.3793103,0.2413793,0.06896552,0.2068966,0.1034483,0.03448276,0.06896552,0.06896552,0.5862069,0.2758621,0.3103448,0.3103448,0.03448276,490,0.2068966,0.1034483,0.06896552,0.8275862,0.4827586,0.3448276,0.1034483,0.06896552,0,1.082759,0.7827586,0.3,0.4137931,0.2068966,0.2068966,489,311,178,0.2413793,1
1,0,0,0.995671,0,0,0,0,0,0,0,0,0,0,0,0,2656,0,0,0,0,0,0,0,81,0,0.969697,0.03030303,0.9393939,0.03030303,0.05,0,0,0.03030303,0.09090909,0.6166667,0.2,0.03333334,0.01666667,0.975,0,0.008333334,0.025,0.3083333,0,1,0.969697,0,0,0.5,0.225,0.15,0.1833333,0.3083333,0.7,0,0.9393939,75503,73829,0,0.1666667,0.03333334,0.025,0.06060606,0,0.06060606,0.9393939,0,1,77181,73829,2389,0,0.6583334,0.225,0.05833333,0.3833333,0.03333334,5.1,0,0,0.05833333,0.05,21072,22973,2122,0.06060606,0.6,0.01666667,0.2583333,0.025,47904,44662,48643,3344,0.6083333,0.05833333,0.25,9.1,0.2833333,0.03333334,10.8,0.4333333,0.4666667,13.6,0.09166667,0.2166667,0.4,0.8916667,0,0.175,0.04166667,0.025,0,0.01666667,0.5416667,0.075,0.1583333,0,0.05,0.01666667,0.1166667,0.05,0,0.275,0.25,0.1583333,0.5083333,0.275,0.5,0.075,0.06666667,0,0.125,0.175,0.09166667,0.125,1,49,0,0,0,6,4,212,0.07253886,0.02763385,0.8860103,0.04145078,0.2072539,5.288428,0.1122625,0.4300518,0,1,0.986183,0.2227979,0.1070812,0.1502591,0.1243523,0.1588946,0.0552677,0.01381693,0,38,47,25,0.3816926,0.1675302,0.09499136,0.3229706,0.1139896,0.0328152,0.08117444,0.09153713,0.4248705,0.2262522,0.1848014,0.3056995,0,37,0.08462867,0.04317789,0.03972366,0.1105354,0.08117444,0.03108808,0.07081174,0,0,1.316062,0.9499136,0.3816926,0.3557858,0.2262522,0.1260794,718,522,196,0.2003454,0
1,0,0,0.995671,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,38,0.1052632,0.877193,0.122807,0.7368421,0.03508772,0.04301075,0.07017544,0.03508772,0.01219512,0.01219512,0.9408602,0.01075269,0.005376344,0.005376344,0.9892473,0,0.005376344,0.03243243,0.285253,0.1463415,0.02439024,0.6097561,0.1219512,0.2682927,0.4,0.452099,0.4036599,0.01076426,0.4144241,0.5866523,0.2181818,0.2909091,42525,42024,0.1818182,0.1722282,0.04843918,0,0.1272727,0.1454545,0.1272727,0.7090909,0.1463415,0.2439024,36724,36350,2188,0.3292683,0.9903122,0,0.01076426,0.5274489,0.08073197,17.2,0.1403509,13.5,0.05382131,0.09687836,16407,14617,1276,0.5614035,17.4,0.1453175,0.1291711,0.09149623,29433,23563,21428,1422,0.9149624,0,0.2583423,5.8,0.3013994,0.03229279,9.7,0.4628633,0.5489774,10.6,0.02152853,0.05920345,0.2960172,0.5274489,0.4036599,0.1776103,0.02152853,0,0.01076426,0.01614639,0.5920345,0.03767492,0.09687836,0,0.01614639,0.02152853,0.03767492,0.01614639,0.04843918,0.3013994,0.2637244,0.1345533,0.1399354,0.5220667,0.1345533,0.1776103,0.2206674,0.05920345,0.204521,0.05382131,0.02691066,0.09687836,1,49,0,0,0,5,2,210,0.03091398,0.001344086,0.7849463,0.04435484,0.09139785,3.698925,0.07392473,0.2486559,0.01344086,46,0.9852151,0.358871,0.2298387,0.1303763,0.04704301,0.03091398,0.001344086,0,0,23,27,19,0.3481183,0.219086,0.1424731,0.06317204,0.172043,0.07258064,0.08602151,0.08602151,0.3682796,0.1774193,0.1908602,0.2056452,0.001344086,1592,0.05913978,0.02956989,0.02956989,0.1303763,0.03629032,0.1075269,0.02956989,0.01478495,0,0.7620968,0.6491935,0.125,0.233871,0.1182796,0.1021505,493,253,240,0.1169355,0
1,0.991342,0,0.995671,0.969697,0,0.982684,0,0,0,0.991342,0,0,0.991342,0.9350649,0.991342,13766,0,0,0,0,0.001514387,0.0657277,0.00990099,101,0.07142857,0.9285714,0.07142857,0.8571429,0,0.03448276,0.03571429,0.03571429,0,0.01538462,0.862069,0.02586207,0.02586207,0.01724138,0.9741379,0,0,0.008695652,0.2844827,0.03125,0,0.84375,0.03125,0.15625,0.3,0.1982759,0.0862069,0.02586207,0.4482759,0.5431035,0.1,0.6333333,57498,58592,0,0.2241379,0.05172414,0.01724138,0.1,0.1,0.06666667,0.6333333,0.2615385,0.3846154,47986,45641,3392,0.06153846,0.9310345,0,0.05172414,0.6637931,0.06034483,9.5,0,0,0.1637931,0.06034483,25442,24348,1838,0.1666667,3.6,0.06896552,0.2586207,0.02586207,34742,35109,33053,4432,0.9310345,0,0.2155172,0,0.2758621,0.01724138,5.9,0.4913793,0.6034483,4.1,0.02586207,0.05172414,0.1034483,0.4913793,0.4913793,0.2241379,0.01724138,0,0.01724138,0.02586207,0.6293104,0.02586207,0.0775862,0,0.06034483,0.03448276,0.06896552,0.02586207,0.2155172,0.2758621,0.2586207,0.04310345,0.2672414,0.5775862,0.2327586,0.3189655,0.1293103,0.05172414,0.1896552,0.1637931,0.06034483,0.1206897,1,49,0,1,0,10,7,213,0.04347826,0.02173913,0.6521739,0.04347826,0.06521739,2.752174,0.1086956,0.4130435,0,0,0.9782609,0.326087,0.1956522,0.1086956,0.08695652,0.06521739,0.02173913,0,0,29,37,22,0.2826087,0.1956522,0.08695652,0.1304348,0.06521739,0.04347826,0.04347826,0.04347826,0.6304348,0.2391304,0.3913043,0.1956522,0.04347826,640,0.1304348,0.04347826,0.06521739,0.3913043,0.1521739,0.2391304,0.06521739,0.04347826,0,0.8,0.6782609,0.126087,0.326087,0.173913,0.1521739,545,310,235,0.1956522,0
0,0,0,0.9956522,0,0,0,0,0,0,0,0,0,0.9869565,0,0.9869565,726,0,0,0,0,0,0,0,52,0.01333333,0.9733334,0.01333333,0.9066667,0.02666667,0.05577689,0,0,0,0.02631579,0.8884462,0.01992032,0.01992032,0.007968128,0.9840637,0,0.007968128,0.012,0.3227092,0,0.9610389,0.9220779,0,0.06493507,0.4,0.2390438,0.1633466,0.03984064,0.4701195,0.5298805,0.02702703,0.9324324,107002,92898,0,0.1553785,0.05179283,0.007968128,0,0.02739726,0,0.9863014,0,0.9473684,108657,97336,5566,0,0.9123506,0.01992032,0.03585657,0.4262948,0.06772909,1.1,0,1.1,0.1513944,0.03984064,27341,26994,1944,0.05479452,1.5,0.02390438,0.2908367,0.01195219,64709,64348,51908,4872,0.8764941,0,0.2948207,2.6,0.3306773,0.01195219,3.5,0.5219123,0.5816733,5.8,0.02390438,0.08764941,0.1713147,0.8685259,0.0438247,0.187251,0.0438247,0.03187251,0.01195219,0.007968128,0.6175299,0.05577689,0.01593626,0,0.03585657,0.01195219,0.09561753,0.05179283,0.2988048,0.3306773,0.314741,0.1035857,0.3346614,0.3904383,0.3346614,0.1195219,0.2111554,0.007968128,0.09561753,0.1713147,0.05976096,0.1155379,1,49,0,0,0,5,4,213,0.1099831,0.07670615,0.9012972,0.03271292,0.2470389,5.623801,0.1043429,0.3733785,0.01635646,130,0.9943599,0.2526791,0.1319797,0.1376199,0.1043429,0.1206994,0.05470953,0.04399323,0.02199662,45,61,26,0.4010152,0.2199662,0.1043429,0.2910321,0.1099831,0.04399323,0.06598984,0.04963339,0.5273548,0.2690355,0.2583192,0.3079526,0.02763677,780,0.1810491,0.1099831,0.07163001,0.3626622,0.214326,0.1483362,0.1043429,0.05470953,0.0107163,1.407219,0.9554427,0.4517767,0.4670051,0.2639594,0.1979695,4107,2970,1137,0.2250423,0
1,0,0,0.991342,0,0,0,0,0,0,0,0,0,0.995671,0,0.995671,2768,0,0,0,0,0,0,0,70,0.1323529,0.8382353,0.1617647,0.7941176,0.02941176,0.04545455,0.07352941,0.05882353,0.01219512,0.03658536,0.8099173,0.004132231,0.02066116,0.01652892,0.9834711,0.004132231,0.004132231,0.025,0.2802968,0.08641975,0.1111111,0.7654321,0.0617284,0.1728395,0.4,0.2473207,0.1319044,0,0.4286892,0.5647156,0.1304348,0.5362319,57014,53962,0.05797102,0.1813685,0.01648805,0.04534213,0.1594203,0.173913,0.115942,0.7101449,0.1234568,0.5308642,53045,53803,2960,0.1358025,0.8862325,0,0.09068426,0.4492992,0.06595218,6.2,0.02985075,3.9,0.05770816,0.05770816,19417,17976,1337,0.358209,10,0.07007419,0.1690025,0.04946414,41665,32243,27945,2359,0.8738664,0,0.2308327,3.4,0.2926628,0.01236604,4.1,0.4410552,0.5399835,2.9,0.02473207,0.1071723,0.1978566,0.4328112,0.4451773,0.1854905,0.02885408,0.02473207,0,0.01648805,0.5605935,0.06595218,0.1195383,0,0.01236604,0.0370981,0.06183017,0.0370981,0.08244023,0.2926628,0.2638087,0.2102226,0.1525144,0.5688376,0.1525144,0.1236603,0.1319044,0.02473207,0.1195383,0.1937345,0.08244023,0.1236603,0,49,0,1,1,6,5,213,0.03423849,0.01180638,0.7355372,0.05785124,0.1145218,3.427391,0.149941,0.3105077,0.02243211,48,0.9775679,0.3565525,0.1959858,0.09208973,0.06847697,0.06847697,0.01180638,0,0,25,31,20,0.3565525,0.2868949,0.1038961,0.1038961,0.1145218,0.05785124,0.05785124,0.08028335,0.5171192,0.2302243,0.2868949,0.2184179,0.05785124,990,0.08028335,0.03423849,0.04604486,0.4828807,0.1605667,0.3223141,0.03423849,0.02243211,0,1.016529,0.6540732,0.3624557,0.2526564,0.1381346,0.1145218,618,374,244,0.1605667,0
1,0.9956522,0,0.9956522,0,0,0,0,0,0,0,0,0,0,0,0,1157,0,0,0,0,0,0,0,61,0.05,0.95,0.05,0.9166667,0.01666667,0.04285714,0.03333334,0.01666667,0,0.015625,0.8476191,0.01428571,0.01904762,0.01428571,0.9857143,0.004761905,0.004761905,0.009478673,0.2804182,0,0.890625,0.859375,0.03125,0.109375,0.4,0.2661597,0.1996198,0.02376426,0.4705323,0.5323194,0.1166667,0.6666667,60011,57755,0.03333334,0.2186312,0.07129277,0.009505703,0.06666667,0.06666667,0.03333334,0.9166667,0.109375,0.625,59454,56781,2802,0.046875,0.9125475,0.01425856,0.05703422,0.641635,0.06653992,4,0.03333334,3.5,0.1140684,0.03326996,23016,22926,1697,0.1333333,3.9,0.06178707,0.1901141,0.03802281,40017,31501,33947,2040,0.9315589,0,0.2661597,0,0.2946768,0,0,0.5275666,0.5703422,3.2,0.009505703,0.01425856,0.2281369,0.7224334,0.1425855,0.2091255,0.03326996,0.02851711,0.01425856,0.02376426,0.5846007,0.03802281,0.03802281,0.009505703,0.03802281,0.009505703,0.07604562,0.04277566,0.2328897,0.289924,0.2709126,0.1235741,0.2804182,0.4087453,0.2804182,0.1330798,0.07129277,0.01425856,0.1901141,0.1758555,0.06178707,0.1093156,0,49,0,0,1,9,4,213,0.04539877,0.02331288,0.8969325,0.04539877,0.2184049,5.257668,0.1263804,0.3680982,0,0,0.9766871,0.2638037,0.1607362,0.1496933,0.1153374,0.1153374,0.02331288,0,0,31,38,24,0.402454,0.2417178,0.1153374,0.2184049,0.1496933,0.05766871,0.09202454,0.1030675,0.4368098,0.2184049,0.2184049,0.3337423,0,0,0.06871165,0.04539877,0.03435583,0.06871165,0.01104295,0.05766871,0.05766871,0,0,0.8625767,0.4159509,0.4846626,0.3558282,0.195092,0.1607362,886,602,283,0.2184049,0
0,0,0,0.9956522,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,18,0.1272727,0.8727273,0.1272727,0.8,0.03636364,0.04069768,0.07272727,0.05454545,0,0.02898551,0.9244186,0,0.02325581,0.01744186,0.9767442,0,0,0.01169591,0.1976744,0.04347826,0.115942,0.8115942,0.05797102,0.1304348,0.5,0.3604651,0.3081395,0.02325581,0.4069767,0.5930232,0.4181818,0.1454545,34048,30834,0.2181818,0.08139535,0.01162791,0,0.09090909,0.1272727,0.09090909,0.5636364,0.4057971,0.1594203,34558,28969,2399,0.2463768,1,0,0,0.5232558,0.06976745,22.6,0.03636364,3.1,0.06395349,0.1162791,15512,10809,1514,0.1454545,4.7,0.1104651,0.1046512,0.09883721,0,21659,17784,1627,0.9825581,0,0.1686047,6.5,0.2325581,0.01744186,7.1,0.3430233,0.4127907,4.1,0.06976745,0.07558139,0.2790698,0.5116279,0.4244186,0.0872093,0,0,0,0,0.4302326,0.01162791,0.02325581,0,0.01162791,0.03488372,0.01162791,0,0.1569767,0.2267442,0.1976744,0.1162791,0.06395349,0.5,0.05813954,0.127907,0.3372093,0.08139535,0.09302326,0.04069768,0.04069768,0.05813954,0,49,0,0,0,1,1,213,0.03745318,0.009363296,0.6853933,0.05617978,0.09737828,3.114232,0.06179775,0.2322097,0.007490637,13,0.9737828,0.4307116,0.2453184,0.08239701,0.03558052,0.01685393,0.003745318,0.003745318,0.001872659,22,26,16,0.2771536,0.2546816,0.1441948,0.04494382,0.2097378,0.1123596,0.09737828,0.08052435,0.4213483,0.2172285,0.2041198,0.1928839,0.01123596,355,0.06179775,0.01498127,0.02996255,0.2303371,0.06928839,0.1254682,0.03183521,0.009363296,0.001872659,0.9325843,0.7378277,0.1947566,0.2247191,0.1385768,0.08614232,388,257,131,0.1273408,1
1,0,0,0.995671,0.987013,0,0,0,0,0,0,0,0,0.991342,0,0,790,0,0,0,0,0,0,0,77,0.03225806,0.9354839,0.06451613,0.8709677,0,0.03448276,0.03225806,0.03225806,0,0,0.8045977,0.02298851,0.03448276,0.03448276,0.9655172,0,0,0.01149425,0.3333333,0,0.88,0.92,0,0.06,0.4,0.3563218,0.3103448,0.06896552,0.3678161,0.6896552,0.125,0.53125,67118,50289,0,0.2298851,0.08045977,0,0,0,0,0.65625,0.18,0.48,58138,49831,5505,0.12,0.9425287,0.06896552,0.03448276,0.5747126,0.137931,10.1,0.0625,3.2,0.1609195,0.1609195,22085,16647,2350,0.125,4.3,0.1149425,0.2988506,0.08045977,0,44887,33331,5909,0.9310345,0,0.3103448,0,0.3333333,0,0,0.5517241,0.5977011,3.7,0.02298851,0.02298851,0.3908046,0.9655172,0.08045977,0.2528736,0.04597701,0.03448276,0.02298851,0.02298851,0.6206896,0.05747126,0.03448276,0,0,0.02298851,0.09195402,0.02298851,0.09195402,0.3333333,0.2413793,0.2988506,0.2988506,0.6436782,0.2988506,0.183908,0.2068966,0.05747126,0.1954023,0.183908,0.06896552,0.1494253,0,49,0,0,1,3,3,212,0.105802,0.03412969,0.5802048,0.03754266,0.1433447,3.307167,0.03754266,0.4607508,0,0,1,0.2491468,0.2150171,0.109215,0.105802,0.105802,0.06825939,0.03412969,0,43,60,29,0.1843003,0.1433447,0.03754266,0.1433447,0.04095563,0.003412969,0.003412969,0.003412969,0.774744,0.3515358,0.4232082,0.2150171,0.1399317,432,0.2764505,0.1399317,0.1399317,3.180887,0.9112628,2.269624,0.105802,0.105802,0.03412969,1.511945,1.105802,0.4266212,0.2866894,0.1774744,0.109215,446,360,85,0.112628,0
0,0,0,0.995671,0,0,0.978355,0,0,0,0,0.995671,0,0,0,0,801,0,0,0,0,0,0,0,46,0.08333334,0.8928571,0.1071429,0.8333333,0.02380952,0.05714286,0.02380952,0.04761905,0.01123596,0.05617978,0.7904762,0.03492064,0.03809524,0.02857143,0.9587302,0.003174603,0.01904762,0.02236422,0.2830789,0.03370786,0.1910112,0.6966292,0.02247191,0.2696629,0.5,0.1717557,0.1145038,0.03816794,0.3594148,0.639313,0.2117647,0.4588235,48304,47393,0.05882353,0.08587787,0.01590331,0.006361323,0.1529412,0.1529412,0.1411765,0.8117647,0.1910112,0.4606742,48833,47928,2116,0.05617978,0.8905852,0,0.07315522,0.6679389,0.02862595,7.8,0.04819277,4.8,0.02544529,0.05725191,14793,13892,1019,0.2771084,7.3,0.09223919,0.1590331,0.01908397,35063,29234,29953,1654,0.8874046,0,0.225827,4.1,0.2798982,0.009541985,3.3,0.4198473,0.5248092,6.8,0.01272265,0.04452926,0.05407125,0.4452926,0.4739186,0.1145038,0.02226463,0,0,0.006361323,0.5502545,0.01272265,0.0826972,0.009541985,0.01590331,0.01590331,0.03180661,0.01908397,0.2639949,0.2798982,0.2767175,0.02862595,0.2767175,0.451654,0.2608142,0.1781171,0.225827,0.05407125,0.1272265,0.03498728,0.05407125,0.07315522,0,50,0,0,0,4,3,214,0.02908726,0,0.881645,0.03911735,0.1273821,4.22668,0.09829488,0.3530592,0,0,0.9799398,0.332999,0.2056168,0.1474423,0.05917753,0.02908726,0,0,0,23,29,16,0.3921765,0.2938817,0.1765296,0.0782347,0.2156469,0.107322,0.107322,0.09829488,0.3921765,0.1955868,0.1955868,0.2748245,0,0,0.03911735,0.02006018,0.02006018,0.02908726,0.01003009,0.02006018,0.03911735,0,0,0.5366098,0.4633902,0.07221665,0.3039117,0.1765296,0.1273821,640,437,202,0.1765296,1
1,0,0,0.995671,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,0,0,23,0.12,0.84,0.16,0.78,0.02,0.05524862,0.08,0.06,0.03278688,0.03278688,0.6850829,0.005524862,0.03867403,0.03314917,0.9558011,0.005524862,0.01657459,0.02777778,0.3038674,0.08064516,0.0483871,0.7903226,0.06451613,0.1451613,0.4,0.2375691,0.1933702,0.01657459,0.359116,0.640884,0.1428571,0.5714286,64217,59610,0.122449,0.1436464,0.01104972,0.01657459,0.1632653,0.1632653,0.1632653,0.7755102,0.09677419,0.5806451,60161,59622,5038,0.2096774,0.8342541,0,0.1381215,0.3867403,0.01104972,4.9,0.2040816,19.8,0.09392265,0.09392265,20452,15496,1853,0.7959183,21.7,0.0718232,0.198895,0.03867403,46127,37283,31044,3539,0.8895028,0,0.2375691,10.2,0.2872928,0.0441989,13.3,0.4254144,0.5138122,12.3,0.08839779,0.1823204,0.2651934,0.6132597,0.3480663,0.1657459,0.02762431,0.01657459,0,0.0441989,0.5690608,0.03314917,0.02762431,0,0.01657459,0.02209945,0.06077348,0.01657459,0.1325967,0.2872928,0.2651934,0.08287293,0.2099448,0.4033149,0.2154696,0.07734807,0.1546961,0.06629834,0.06629834,0.1546961,0.04972376,0.1104972,0,49,0,0,1,4,1,214,0.06451613,0.01612903,0.7741935,0.0483871,0.1451613,4.174193,0.09677419,0.2580645,0,0,0.9677419,0.3709677,0.1774193,0.1290323,0.06451613,0.06451613,0,0,0,24,28,20,0.3709677,0.2741936,0.1451613,0.09677419,0.1451613,0.06451613,0.06451613,0.09677419,0.4677419,0.2096774,0.2580645,0.2419355,0.03225806,1370,0.06451613,0.01612903,0.03225806,0.2258064,0.08064516,0.1451613,0.03225806,0.01612903,0,0.9032258,0.6661291,0.2435484,0.2741936,0.1290323,0.1451613,553,270,283,0.1451613,0
